Parcel,label,exo,est,se,z,pvalue,ci.lower,ci.upper,cfi,rmsea,label_Yeo_7,label_Yeo7_short
4,σEGD^2,0,0.52,0.079,6.583,0,0.365,0.674,1,0,7Networks_LH_Vis_4,Vis
4,σA_mig1,0,0.03,0.084,0.358,0.72,-0.134,0.194,1,0,7Networks_LH_Vis_4,Vis
4,σA_gdg1,0,0.127,0.09,1.412,0.158,-0.05,0.304,1,0,7Networks_LH_Vis_4,Vis
4,σA_migd,0,0.067,0.072,0.928,0.353,-0.074,0.207,1,0,7Networks_LH_Vis_4,Vis
4,σE_mig1,0,-0.035,0.053,-0.671,0.502,-0.138,0.068,1,0,7Networks_LH_Vis_4,Vis
4,σE_gdg1,0,0.188,0.066,2.872,0.004,0.06,0.317,1,0,7Networks_LH_Vis_4,Vis
4,σE_migd,0,0.015,0.048,0.312,0.755,-0.08,0.11,1,0,7Networks_LH_Vis_4,Vis
5,mean_FCG11,0,0.004,0.059,0.066,0.948,-0.112,0.119,1,0,7Networks_LH_Vis_5,Vis
5,mean_FCG12,0,0.004,0.058,0.066,0.947,-0.111,0.118,1,0,7Networks_LH_Vis_5,Vis
5,mean_T1w/T2wmi,0,0.01,0.063,0.157,0.875,-0.114,0.133,1,0,7Networks_LH_Vis_5,Vis
5,GD,0,0.009,0.061,0.141,0.888,-0.111,0.128,1,0,7Networks_LH_Vis_5,Vis
5,λ,0,0.724,0.044,16.645,0,0.639,0.809,1,0,7Networks_LH_Vis_5,Vis
5,σ1intra^2,0,0.478,0.057,8.44,0,0.367,0.589,1,0,7Networks_LH_Vis_5,Vis
5,σ2intra^2,0,0.458,0.056,8.22,0,0.348,0.567,1,0,7Networks_LH_Vis_5,Vis
